1140,"IGP Transfer Issue: Irked SC Summons Fawad, Swati Today",https://abbtakk.tv/en/sc-takes-notice-of-fawads-statements-on-islamabad-ig-transfer-issue/,"October 31, 2018","Islamabad (October 31, 2018): Supreme Court of Pakistan (SC) on Wednesday has taken notice of statement of federal minister for information and broadcasting Fawad Chaudhry on issue of transfer of Islamabad Inspector General of Police (IG) Jan Mohammad.
A three-judge bench headed by Chief Justice of Pakistan Justice Mian Saqib Nisar heard a suo motu case on the transfer of the Islamabad IGP.
As the hearing went under way, Justice Nisar lashed out at Chaudhry and said, “The information minister issued an irresponsible statement. Are such statements given? There is a limit to irresponsibility.”
“There is no doubt that the prime minister is the chief executive,” he added.The top judge then stated, “Why don’t we summon Chaudhry and Swati?”
The bench then went on break and ordered that that the information minister and federal minister for science and technology appear before the court when the hearing resumes.
“Fawad Ch stated has asked to run state affairs through bureaucracy. [We] Will unearth who is behind the veil”, remarked Chief Justice of Pakistan (CJP) Justice Saqib Nisar.
“In the prima facie, Fawad Ch had made remarks on court’s proceedings”, remarked CJP.

Irked by suspension of orders of Islamabad IG, Fawad Chaudhry inquired that what the point of holding general elections was if prime minister couldn’t even suspend an IG.
The firebrand minister further added that it is unacceptable for the incumbent govt that bureaucracy runs state-affairs.
“What is point of holding general elections if premier can’t even suspend an IG”, stated the minister while adding, “There will be no democracy in the country if IGs, DSPs and SPs don’t pay heed to the orders of PM and ministers”.Fawad made it overtly clear that PM and ministers will exercise their powers bestowed on them by the Constitution. Fawad regretted that a narrative was being promulgated that bureaucrats would become heroes if they disobeyed govt’s order.
Earlier on October 30, Interior ministry issued a notification to formally reinstate Islamabad Inspector General of Police (IG) Jan Mohammad after Supreme Court’s (SC) verdict on suo motu notice.
As per details acquired, Jan Mohammad—who is in Malaysia—will return on November 2 and resume his duties.
On October 29, Chief Justice of Pakistan (CJP) Justice Saqib Nisar took a suo motu notice of transfer of Islamabad IG on ‘verbal orders’ of Prime Minister (PM) Imran Khan and suspended notification of transfer of Islamabad Inspector General of Police (IG) Jan Mohammad.
As the hearing went underway, Attorney General (AG) told the apex court tha Jan Mohammad was transferred on Prime Minister Imran Khan’s verbal orders. To this, CJP wondered that a high-ranked police official was transferred merely on verbal orders of PM Khan.
Click Play Button To Watch This Video

The apex court also directed federal govt to submit detailed reply in this regard till October 31.
As the hearing went underway, Attorney General (AG) told the apex court that Jan Mohammad was transferred on Prime Minister Imran Khan’s verbal orders. To this, CJP wondered that AG had transferred a high-ranked police official merely on verbal orders of PM Khan.
Interior and Establishment secretaries also presented summary regarding politically-motivated transfer. It read that Islamabad IG has been transferred on verbal orders of PM Khan.Expressing exasperation on the matter, top judge made it overtly clear that political meddling in the matters of police would not be tolerated.
“IG Police serves under interior minister”, remarked CJP.
Click Play Button To Watch This Video

Earlier today, CJP Justice Saqib Nisar on Monday took suo motu notice of alleged transfer of Islamabad Inspector General of Police (IG) Jan Mohammad over not picking phone of a federal minister.
“I heard that Islamabad IG was transferred over not picking phone of a minister. Secretary interior has to reveal real reasons behind transfer of Jan Mohammad”, remarked CJP.
“It also came to light that matter of phone call is linked to son of a minister. We will not allow anyone to weaken state-institutions. Writ of law would be established at all cost”, remarked CJP.
Federal Minister for Science and Technology Azam Khan Swati stated he had not committed any wrongdoing in case pertaining to transfer of Islamabad IG Jan Mohammad.Swati stated that he would appear before the SC to present his stance. He added, “I hope CJP Justice Saqib Nisar will fathom my stance on the matter.”
Swati alleged that his house was attacked and employees were injured. “I approached Islamabad IG as a common citizen but he did not pick my call for 22 hours”, Swati was quoted as saying.
“Upon incessant failure, I approached Prime Minister Imran Khan and secretary interior and explained issue to them”, Swati said while adding, “Is seeking security from security personnel as a common citizen not my right.”
Swati added that secretary interior also failed to contact suspended Islamabad IG despite several attempts.
It is pertinent here to mention that Islamabad IG was transferred over not picking telephone of Federal Minister for Science and Technology Azam Khan Swati. The minister alleged that he called the high-ranked police official for 22 hours but latter did not bother to pick his phone.
Related News:
Fawad Claims Country Is In Take Off Position Right Now

SC Suspends Transfer Notification of IGP Islamabad

"
1141,Mohsin Khan: Test Captaincy Is A Burden On Sarfraz,https://abbtakk.tv/en/mohsin-khan-test-captaincy-is-a-burden-on-sarfraz/,"October 31, 2018","Lahore (October 31, 2018): The chairman of the newly formed Pakistan Cricket Board (PCB) committee Mohsin Khan has suggested that Sarfraz Ahmed should be relieved of the Pakistan Test team captaincy.
Mohsin Khan aired his views about Sarfraz during an interview. “I have said it before and I will say it now too, with Sarfraz I was saying you got a new guy in and don’t put the burden of three formats on him.” “It will take such a physical load on him, T20s, ODIs and then Tests; if he is captain he will not get any mental relaxation.”
Khan further said, “Sarfraz’s body language was so down. I felt sorry for him that he’s had so much pressure put on him, with T20s, ODIs and Tests. There’s no doubt he is so talented and it’s not as if he is 35-36.”
“He is young, he has a lot of time. That was my view before and it is now as well,” he added. Earlier On October 26, the PCB announced a four-member special committee to oversee all cricketing matters in the country.
Former cricketer and selector Mohsin Khan has been named the chairman of the committee. Former captains Wasim Akram, Misbah-ul-Haq, Urooj Mumtaz are the other three members of the committee who will meet the chief selector and coach (men, women and junior teams) three times in a year, and review plans for the development of umpires, referees and curators.
The team management and the selection committee are unhappy with Khan’s comments about Sarfraz, according to the PCB sources.“It is incorrect to say such things about an in-form captain who just led the team to a Test series win against Australia,” the sources said.
“Before becoming the chairman Mohsin used unacceptable words for coach Mickey Arthur too,” the sources added.
“People were not taken into confidence over the appointment of the committee chairman,” the sources said, adding, “Chief selector Inzamam-ul-Haq is not happy with the formation of the committee.”
Related News:
Najam Sethi Sends Legal Notice To PCB

Lehmann Reveals Emotional Struggles Over Sandpaper-gate

"
1142,Bomb Blast Kills Seven Near Kabul Prison,https://abbtakk.tv/en/bomb-blast-kills-six-near-kabul-prison/,"October 31, 2018","Kabul (October 31, 2018): A suicide bomber has blown himself up near the gate of Afghanistan’s largest prison, killing at least seven people and wounding three, officials say, but there was no immediate claim of responsibility.
Interior ministry spokesman Najib Danish said the attacker detonated his explosive near a vehicle of the employees of the Pul-e-Charki prison in Kabul, the capital.
Seven people died near the gate of the prison on the eastern outskirts of Kabul, and three were injured, another government official said.“The attacker walked towards a vehicle that was parked at a gate for security clearance. He blew himself up before the vehicle could enter the prison premises,” the official said.
Reportedly, a local news website said women security officials were sitting in the vehicle at the time of the suicide attack.
The sprawling Pul-e-Charkhi prison houses hundreds of inmates, including scores of Taliban insurgents.
Earlier, One person was killed and six were injured in a suicide bomb attack in front of the headquarters of Afghanistan’s election commission office in Kabul.
It was not clear how many people were present at the time of the attack around the election commission’s sprawling compound located near an arterial road in Kabul.In Afghanistan, parliamentary elections were being held except Kandahar and Ghazni provinces. Earlier, In an attack in Kabul on Saturday at least 30 people were taken to a trauma hospital including a dead child.
Taliban claimed the responsibility of the attacks. Earlier,  Taliban warned voters to boycott the ballot “to protect their lives”.
Related News:
Update: 30 Injured, One Child Died in Kabul Multiple Blasts

Kabul: Operation of Afghan Forces, 67 Insurgents Killed

"
1143,"President Alvi, Erdogan Agree To Enhance Mutual Cooperation",https://abbtakk.tv/en/president-alvi-erdogan-agree-to-enhance-mutual-conference/,"October 30, 2018","Istanbul (October 30, 2018): President Dr. Arif Alvi and President Recep Tayyip Erdogan have agreed to further enhance mutual cooperation between the two brotherly countries for further deepening bilateral relations in all fields.
This was agreed between the two leaders in one to one meeting in Istanbul.
On the occasion, President Recep Tayyip Erdogan congratulated President Dr. Arif Alvi on his election. He hoped that bilateral relations between the two brotherly countries will further grow under the new leadership of Pakistan.
President Dr. Arif Alvi stressed the early conclusion of bilateral Free Trade Agreement and increasing the bilateral trade between the both countries. He expressed satisfaction at growing Turkish investment in Pakistan and also hoped that Turkish investors will further benefit from various investment opportunities in Pakistan.President Dr. Arif Alvi thanked his Turkish counterpart for warm welcome and hospitality accorded to the Pakistani delegation during the visit. He also invited Turkish President to visit Pakistan at his earliest convenience.
President Dr. Arif Alvi also attended the reception hosted by President of Turkey in the honor of visiting Heads of State and Government on the occasion of 95th Republic Day of Turkey.
President Arif Alvi Monday attended the inauguration ceremony of Grand International Airport in Istanbul along with Turkish President Recep Tayyip Erdogan.
President Dr Arif Alvi with President of Turkey Recep Tayyip Erdoğan during the inauguration ceremony of Istanbul’s Grand International Airport in Istanbul on October 29, 2018. @ArifAlvi @RT_Erdogan #PresAlviVisitsTurkey pic.twitter.com/91PehgVCmH
— PTI (@PTIofficial) October 29, 2018
President Arif Alvi is in Turkey on three-day official visit on the invitation of Turkish counterpart Recep Tayyip Erdogan.
Related News:
President Appreciates Last Two Months Performance of PTI Govt

"
1144,Fawad Claims Country Is In Take Off Position Right Now,https://abbtakk.tv/en/fawad-claims-country-is-in-take-off-position-right-now/,"October 30, 2018","Islamabad (October 30, 2018): Information Minister Fawad Chaudhry said that the country is in take off position right now after far reaching measures by the government’s economic team.
Addressing newsmen outside parliament house on Tuesday, he said PTI government inherited a huge backlog of foreign loans however, we have been able to recover from the economic crises and financial crunch due to better management of state affairs by the prime minster and his team.
Click Play Button To Watch This Video

While defending transfer of Islamabad Inspector General of Police (IG), federal minister for information and broadcasting Fawad Ch on Tuesday stated it is unacceptable for the incumbent govt that bureaucracy runs state-affairs.
He made these remarks following reinstatement of Jan Mohammad as Islamabad IG in the light of Supreme Court of Pakistan’s (SC) verdict.
“Shehryar Khan Afridi [interior minister] had also lodged complain against Islamabad IG Jan Mohammad to the premier that IGP had failed to take action against the widespread use of drugs in the capital’s schools and varsities. Not IG, Prime Minister (PM) is the chief executive of the Pakistan”, Fawad was quoted as saying.
“What is point of holding general elections if premier can’t even suspend an IG”, stated the minister while adding, “There will be no democracy in the country if IGs, DSPs and SPs don’t pay heed to the orders of PM and ministers”.Fawad made it overtly clear that PM and ministers will exercise their powers bestowed on them by the Constitution. Fawad regretted that a narrative was being promulgated that bureaucrats would become heroes if they disobeyed govt’s order.
While confessing existence of issues, Fawad added that the powerful bureaucracy is not implementing govt’s orders.
Taking exception to the transfer of capital city police chief, the apex court suspended transfer of Islamabad IG.
“Is this the Naya [new] Pakistan you people are building”, remarked Chief Justice of Pakistan Justice Saqib Nisar.
He said Prime Minister’s recent visit to Saudi Arabia and his upcoming visit to China would help Pakistan overcome all the economic woes left by the previous regime.The minister said Prime Minister’s three day visit to China from Friday would help open a new chapter of bilateral cooperation between the two friendly countries and bringing economic stability at home.
He said Pakistan Stock Exchange has performed extremely well over the last week showing 1450 points surge in its index due to positive economic indicators.
The Information Minister said these indicators would also help attract foreign and local investment in different sectors, generating fresh economic activities and creating jobs for our youth.
Touching upon the recently launched Pakistan Citizen’s Portal, the information minister said it has evinced a great public response and about one hundred thousand complaints have so far been registered with the portal.
He said the relevant authorities would begin responding to these complaints by next Sunday.To a question, Fawad Chaudhry said that the opposition parties are playing the All Parties Conference card just to seek NRO. He however made it clear that the accountability process will continue without any discrimination and no one will be allowed to get away with his corruption.
To another question, the minister said the government opposes opposition leader Shahbaz Sharif’s appointment as Chairman Public Accounts Committee as he is facing corruption charges and is in custody of National Accountability Bureau for interrogation in the Ashiana Housing scam.
Related News:
Four New Trains To Be Started in Sindh: Railways Minister

PM Imran to Reach Lahore Today For A Day Visit

"
1145,Nine People Wounded In Tunis Female Suicide Bomb Attack,https://abbtakk.tv/en/nine-people-wounded-in-tunis-suicide-bomb-attack/,"October 29, 2018","Tunis (October 29, 2018): A woman suicide bomber blew herself near police vehicles in the centre of the Tunisian capital, injuring nine people on Monday.
A suicide bombing has rocked the main avenue in central Tunis, injuring at least nine people.The powerful explosion, detonated by a 30-year-old female bomber, targeted a group of police officers on Habib Bourguiba Avenue in the Tunisian capital.According to the Tunisian interior ministry reports, the attack took place just before 2 pm when the woman approached a group of officers and set off her device. An interior ministry spokesman said all but one of the casualties were police. Injured were transferred to Hospital Charles Nicolle in Tunis and the military hospital.
Related News:
Suicide Blast Near Election Commission In Kabul

Woman Injures 14 Children In China Kindergarten Attack

"
1146,"Pakistan To Become Hub of Regional, Int’l Trade: Sanjrani",https://abbtakk.tv/en/pakistan-to-become-hub-of-regional-intl-trade-sanjrani/,"October 29, 2018","Gwadar (October 29, 2018): Acting President Sadiq Sanjrani has said that Pakistan is poised to become a hub of regional and international trade as a result of its strategically located deep sea Gwadar Port.
He was addressing the opening session of the Asian Parliamentary Assembly’s Standing Committee on Political Affairs and the Special Committee for the Creation of an Asian Parliament in Gwadar on Monday.
Click Play Button To Watch This Video

The Acting president said that bringing Balochistan and Gwadar city into the national mainstream development is part of our agenda. He said the province of Balochistan is rich in mineral resources and their exploration and development can change the destiny of not only Pakistan but the entire region. He said unlike the past, the focus is now being given to the development of this province to address its sense of deprivation.
Sadiq Sanjrani said that the holding of this conference in Gwadar has also helped offset the negative impression created about the area. He expressed the confidence that the conference will prove to be a good omen for Gwadar as well as implementing the charter of Asian Parliamentary Assembly.The Acting President called for greater collaboration amongst the Asian countries to realize the dream of a socially, economically and culturally integrated Asia. He pointed out that most of the Asian countries are faced with common challenges and these can be addressed through collective collaboration in these areas.
Sadiq Sanjrani said that Pakistan witnessed a democratic transition in the middle of this year and because of the general elections, democratic traditions have taken further roots in the country.The Acting President said Pakistan desires friendly relations with all the countries. He said we want resolution of lingering disputes with the neighboring country as it is vital to achieve the goals of development in the region.
Sadiq Sanjrani pointed out that Pakistan has rendered immense sacrifices both human and material in the war on terror. He said the international community also recognizes those sacrifices. He said the Pakistani nation and its armed forces are committed and steadfast in their campaign against terror.
Related News:
Saudi Delegation Visits Gwadar Port

Gwadar, Dalian Should Be Made Sister Cities: Sanjrani

"
1147,FIA Arrests Anwar Majeed’s Son in Money Laundering Case,https://abbtakk.tv/en/fia-arrests-omni-group-chairmans-son-in-money-laundering-case/,"October 27, 2018","Karachi (October 27, 2018): In a major development in case pertaining to money laundering through a series of fictitious bank accounts, Federal Investigation Agency (FIA) on Saturday arrested Namar Majeed—son of chairman of Omni Group Anwar Majeed—from premises Supreme Court of Pakistan’s (SC) Karachi Registry.
Namar Majeed—who was on initial bail—was summoned by the court to record statement in the case.
Click Play Button To Watch This Video

As the hearing went underway, CJP Justice Saqib Nisar made it overtly clear that the Supreme Court of Pakistan (SC) will look after matters of the Omni Group, a conglomerate allegedly involved in money-laundering worth billions.
CJP also barred banking court from issuing any verdict in the case as the hearing of the same was underway in top court.
Earlier, Sindh Chief Minister Syed Murad Ali Shah met with Chief Justice of Pakistan Justice Mian Saqib Nisar in his court chamber on Saturday as former claimed that latter has termed condition of hospitals in Sindh is better than those in Khyber Pakhtunkhwa.
Following his meeting with the chief justice, Murad Ali Shah clarified that he had not been summoned by the top judge.
Click Play Button To Watch This Video

He was talking to media in Karachi after meeting CJP in Supreme Court’s (SC) Karachi Registry in case pertaining to mammoth money-laundering through fake bank accounts.
He claimed that Chief Justice of Pakistan (CJP) Justice Saqib Nisar stated that condition of hospitals in Sindh is better than those in Khyber Pakhtunkhwa.
Sindh CM stated that he was ready for full cooperation in the probe. “Only two days were given to hand over details of contracts and other financial matters”, Shah was quoted as saying.
“It was incorrectly reported in the media that I had been summoned. I had not been summoned. Chief Justice had requested for a meeting with me,” the chief minister reiterated.
Click Play Button To Watch This Video

He said the meeting was not held over the purported lack of cooperation by the Sindh government with the Joint Investigation Team (JIT) probing the mega money laundering scam.
“I discussed [a number of] provincial issues with the Chief Justice. I [also] told the Chief Justice about the JIT’s complaints. Providing information is the responsibility of the institutions, not the chief minister’s,” Murad said.
He shared that the JIT had asked for details regarding irrigation works and services, but it had given the provincial government only two days’ time to provide the information.
“How can we provide the data [in such short time]? It’s not like a button that [you can] press to provide the records.”Murad said the chief justice congratulated him on his re-election as the province’s chief minister. He also appreciated the conditions of hospitals in Karachi and said they were better in comparison to Khyber Pakhtunkhwa’s hospitals, the minister shared.
Declining to offer any further details, Murad said he also discussed the National Accountability Bureau with the top judge.
Media reports on Friday suggested that the chief justice had asked to meet the chief minister over the JIT’s complaint that the Sindh government was not cooperating in the money laundering and fake bank accounts case.
The Supreme Court had resumed hearing the case against fake bank accounts that were used to launder over Rs100 billion out of Pakistan, at its Karachi Registry on Friday.Earlier, Federal Investigation Agency (FIA) and joint investigation team (JIT)—constituted on the directives of apex court—have informed CJP about the premeditated lack of cooperation from the Sindh govt and other provincial departments in probe related to money-laundering through fake accounts.
However, CJP remarked that he had not summoned Sindh CM but would meet in his chamber. Justice Saqib Nisar vowed to remain in Karachi till the probe into the mega-scam is completed.
FIA is probing 32 people including Pakistan Peoples Party (PPP) co-chairman Asif Ali Zardari and his sister Faryal Talpur in alleged scam of money-laundering of as much as Rs73 bln through fictitious bank accounts.Zardari’s close aide Hussain Lawai was arrested in July in connection with the probe. The former president’s another close aide and Omni Group chairman, Anwar Majeed, and his son, Abdul Ghani Majeed, were also arrested by the FIA in August. Lawai, Majeed and his son remain under custody.
Earlier this week, FIA sources informed that the mastermind of the money laundering and fake accounts case, Aslam Masood, had been arrested by the Interpol from Jeddah.
Related News:
Money Laundering Mastermind Aslam Masood Arrested

"
1148,Govt Ready To Cooperate in Money Laundering Probe: Shah,https://abbtakk.tv/en/govt-ready-for-full-cooperation-in-money-laundering-probe-murad-shah/,"October 27, 2018","Karachi (October 27, 2018): Sindh Chief Minister Syed Murad Ali Shah met with Chief Justice of Pakistan Justice Mian Saqib Nisar in his court chamber on Saturday.
Following his meeting with the chief justice, Murad Ali Shah clarified that he had not been summoned by the top judge.
Click Play Button To Watch This Video

He was talking to media in Karachi after meeting CJP in Supreme Court’s (SC) Karachi Registry in case pertaining to mammoth money-laundering through fake bank accounts.
He claimed that Chief Justice of Pakistan (CJP) Justice Saqib Nisar stated that condition of hospitals in Sindh is better than those in Khyber Pakhtunkhwa.
Sindh CM stated that he was ready for full cooperation in the probe. “Only two days were given to hand over details of contracts and other financial matters”, Shah was quoted as saying.
“It was incorrectly reported in the media that I had been summoned. I had not been summoned. Chief Justice had requested for a meeting with me,” the chief minister reiterated.
Click Play Button To Watch This Video

He said the meeting was not held over the purported lack of cooperation by the Sindh government with the Joint Investigation Team (JIT) probing the mega money laundering scam.
“I discussed [a number of] provincial issues with the Chief Justice. I [also] told the Chief Justice about the JIT’s complaints. Providing information is the responsibility of the institutions, not the chief minister’s,” Murad said.
He shared that the JIT had asked for details regarding irrigation works and services, but it had given the provincial government only two days’ time to provide the information.
“How can we provide the data [in such short time]? It’s not like a button that [you can] press to provide the records.”Murad said the chief justice congratulated him on his re-election as the province’s chief minister. He also appreciated the conditions of hospitals in Karachi and said they were better in comparison to Khyber Pakhtunkhwa’s hospitals, the minister shared.
Declining to offer any further details, Murad said he also discussed the National Accountability Bureau with the top judge.
Media reports on Friday suggested that the chief justice had asked to meet the chief minister over the JIT’s complaint that the Sindh government was not cooperating in the money laundering and fake bank accounts case.
The Supreme Court had resumed hearing the case against fake bank accounts that were used to launder over Rs100 billion out of Pakistan, at its Karachi Registry on Friday.Earlier, Federal Investigation Agency (FIA) and joint investigation team (JIT)—constituted on the directives of apex court—have informed CJP about the premeditated lack of cooperation from the Sindh govt and other provincial departments in probe related to money-laundering through fake accounts.
However, CJP remarked that he had not summoned Sindh CM but would meet in his chamber. Justice Saqib Nisar vowed to remain in Karachi till the probe into the mega-scam is completed.
FIA is probing 32 people including Pakistan Peoples Party (PPP) co-chairman Asif Ali Zardari and his sister Faryal Talpur in alleged scam of money-laundering of as much as Rs73 bln through fictitious bank accounts.Zardari’s close aide Hussain Lawai was arrested in July in connection with the probe. The former president’s another close aide and Omni Group chairman, Anwar Majeed, and his son, Abdul Ghani Majeed, were also arrested by the FIA in August. Lawai, Majeed and his son remain under custody.
Earlier this week, FIA sources informed that the mastermind of the money laundering and fake accounts case, Aslam Masood, had been arrested by the Interpol from Jeddah.
Related News:
Money Laundering Mastermind Aslam Masood Arrested

Money Laundering Case: JIT Submits Report in SC

"
1149,PCB Forms Four Member Special Committee,https://abbtakk.tv/en/pcb-forms-four-member-special-committee/,"October 26, 2018","Lahore (October 26,2018): The Pakistan Cricket Board has formed four member special committee, which will oversee all cricketing matters in the country.
Mohsin Hassan Khan former international cricketer and chief selector has been appointed Chairman of the committee while its other members will be Former captains Wasim Akram and Misbah-ul-Haq, and former Pakistan Women’s cricketer Urooj Mumtaz.
The committee will assist and advise the PCB chairman regarding all cricketing matters in the country and will review the plans for promotion and conduct of the game of cricket at all levels.
The terms of reference for the committee include formulating playing conditions for domestic matches, overseeing appointment of selection committees, overseeing the appointment of national team coaches.

The four-member committee will meet the chief selector and coach (men, women and junior teams) three times a year, and review plans for the development of umpires, referees and curators.
The committee will also receive an annual assessment of performance from the management on umpires and referees. It will be responsible for the preparation and quality of pitches, the condition of playing facilities (dressing rooms, practice facilities including net wickets), and giving views on any other matter referred by the chairman.While talking to media Mohsin Khan said that the committee will try to work for the betterment of Pakistan cricket while also ensuring that there is no favoritism.
Meanwhile, Wasim Akram stressed the need for improving domestic cricket “I will try to utilize the experience I have gained from coaching and managerial work in the past 7-8 years,” he said.
“We have to improve our domestic cricket by focusing on quality rather than quantity. We also have to educate players regarding how to handle media.”Misbah-ul-Haq also expressed his concerns about domestic cricket “I’m currently playing domestic cricket which gives me enough insight on the problems faced by players. I will highlight those as it’s a good opportunity for me to serve Pakistan Cricket,” he said.
Mudassar Nazar, Haroon Rasheed and Zakir Khan will assist the committee in carrying out its functions.
Related News:
PCB To Issue NOC To Players For Participation In T10 League

PCB Calls Umer Akmal in Spot Fixing Scandal

"
1150,Shaukat Siddiqui Approaches SC Against His Removal,https://abbtakk.tv/en/shaukat-siddiqui-approaches-sc-against-his-removal-as-ihc-judge/,"October 26, 2018","Islamabad (October 26, 2018): Former Islamabad High Court (IHC) judge Shaukat Aziz Siddiqui on Friday challenged the Supreme Judicial Council’s decision removing his as a high court judge.
In his constitutional petition, filed in the Supreme Court under Article 184(3) of the Constitution of Pakistan, Siddiqui stated that he was discriminately sacked on account of making a public speech.
Click On Play Button To Watch This Video

The former IHC judge contended that he has been sacked without a proper inquiry to prove his claims in the speech he delivered at the Rawalpindi Bar Association.
He also alleged that the SJC order “suffered from various illegalities and malafides” and prayed to the apex court to set aside the notification and restore his position as IHC judge.
In his appeal, Siddiqui stated: “In view of the historical evolution of procedure for removal from high public office through an impeachment under the public gaze and open proceedings, the action against the petitioner [Siddiqui] is violative of rule of law and judgements of the Supreme Court of Pakistan.”
The former IHC judge also claimed that SJC members were biased against him, saying that his removal “in an illegal manner was part of [a] preconceived plan of the worthy chairman of the SJC who intended to deprive the petitioner judge [Siddiqui] from becoming the chief justice of [the] Islamabad High Court. A plan is now afoot to bring ‘his man’ as a chief justice of [the] Islamabad High Court This is itself sufficient ground to establish the malafide exercise of power by the Chairman.”Siddiqui pleaded the apex court to withdraw the notification of his removal and restore him as IHC judge.
President Arif Alvi had removed Siddiqui as judge of the Islamabad High Court (IHC) on the recommendation of the Supreme Judicial Council (SCJ) on October 11.
The decision was taken by five members of the SJC led by Chief Justice of Pakistan Saqib Nisar. Other judges on the panel included: Justice Asif Saeed Khosa, Justice Gulzar Ahmad, Lahore High Court’s Chief Justice Yawar Ali and Chief Justice of the Sindh High Court Justice Ahmed Ali Sheikh.
Justice Asif Saeed Khosa, who is senior most among SC judges, wrote in the 39-page report that Justice Siddiqui did not even spare the Supreme Court when he remarked that he knew who sent messages to the apex court and who delivered them.Such reckless and irresponsible conduct of a high court judge was “not countenanced by any standard of judicial propriety and the Code of Conduct in this country is no exception in that regard”, the report stated.
The SJC had unanimously opined that while delivering the speech before the District Bar Association in Rawalpindi on July 21, “Siddiqui, an IHC judge, displayed a conduct unbecoming of a high court judge”.
On July 20, Shaukat Aziz Siddiqui had made serious allegations against personnel of a security agency, claiming that they were manipulating judicial proceedings. He also claimed the agencies approached the IHC chief justice to ensure Nawaz Sharif and Maryam Nawaz remained behind bars for the elections.
On July 31, the SJC had issued a show-cause notice to Justice Siddiqui on the reference for making unnecessary and unwarranted comments by accusing the establishment of manipulating the judicial proceedings.The SJC took up the matter after considering that such comments prima facie had the tendency of undermining the respect otherwise due to such constitutional institutions.
On Oct 11, a letter written by the SJC had emerged, in which the council, comprising five Supreme Court judges, had said it found Justice Siddiqui guilty of misconduct over a speech he delivered in July. Later in the day, President Arif Alvi removed him. According to a statement, issued by the federal law ministry, the president took the decision after the SJC recommended his removal.
Related News:
Shaukat Siddiqui To Challenge SJC’s Verdict

Shaukat Siddiqui Removed As IHC Judge, Notification Issued

"
1151,EU Lauds Continuity of Democratic Process in Pakistan,https://abbtakk.tv/en/eu-lauds-continuity-of-democratic-process-in-pakistan/,"October 26, 2018","Islamabad (October 26, 2018): The European Union Chief Election Observer Michael Gahler called on Foreign Minister Shah Mahmood Qureshi in Islamabad on Friday.
The two sides discussed successful conclusion of general elections and peaceful transfer of power to democratically elected government for a third consecutive time.
Foreign Minister highlighted that Pakistan has been welcoming international election observers since 2002 and EU Observers were deployed across the country in general elections of 2002, 2008, 2013 and 2018.European Union Chief Election observer recognized continuity of the democratic process which was essential for creating an enabling environment for peace, stability and development in the country.
He also handed over a copy of the final report of EU-EOM on general elections 2018.
Related News:
Fawad Urges EU To Invest In Projects Under CPEC

EU To Continue Oil Trade With Iran

"
1152,Sahle-Work Becomes Ethiopia’s First Female Head of State,https://abbtakk.tv/en/sahle-work-becomes-ethiopias-first-female-head-of-state/,"October 25, 2018","Addis Ababa (October 25, 2018): Sahle-Work Zewde becomes Ethiopia’s first female president. Ethiopian members of parliament have elected Sahle-Work Zewde as the country’s first female president.
Ms Sahle-Work is an experienced diplomat who has now become Africa’s only female head of state. Her election to the ceremonial position comes a week after Prime Minister Abiy Ahmed appointed a cabinet with half the posts taken up by women.
After being sworn in, President Sahle-Work promised to work hard to make gender equality a reality in Ethiopia. The new president was keen to make a point about gender equality right from the start, telling MPs that if they thought she was talking too much about women, she had only just begun.There may now be male-female parity in the new cabinet but elsewhere there is still a long way to go. Ms Sahle-Work’s appointment has been welcomed by Ethiopians on social media with many calling it “historic”.
She has been described as Ethiopia’s first female head of state of the modern era, with some remembering Empress Zewditu who governed the country in the early part of the 20th Century. Ms Sahle-Work was voted in after the unexpected resignation of her predecessor, Mulatu Teshome.
The prime minister’s chief of staff, Fitsum Arega, tweeted that “in a patriarchal society such as ours, the appointment of a female head of state not only sets the standard for the future but also normalises women as decision-makers in public life”. President Sahle-Work has served as an ambassador for Ethiopia in Senegal and Djibouti. She has also held a number of UN positions, including head of peace-building in the Central African Republic (CAR).
In a historic move, the two Houses has elected Ambassador Shalework Zewde as the next President of #Ethiopia. She is the first female head of state in modern Ethiopia. A career diplomat & senior official at the UN, she brings the right competence & experience to the office. (1)
— Fitsum Arega (@fitsumaregaa) October 25, 2018

Immediately before becoming president, Ms Sahle-Work was the UN representative at the African Union. In the Ethiopian constitution, the post of president is ceremonial with the prime minister holding the political power. The last African female head of state was Mauritian President Ameenah Gurib-Fakim, who resigned in March over an expenses scandal. She denied any wrong doing.
Related News:
Bomb Found At Hillary Clinton Home in New York

Khashoggi Not Murdered Without US Protection: Rouhani

"
